output_0,output_1,output_2,output_3,output_4,output_5,output_6,output_7
-0.016450902,-0.08721919,0.067495756,-0.013612206,-0.19002756,-0.009053939,0.0868273,-0.16995905
0.13520692,0.06377133,-0.08932731,0.15213671,0.0042108237,-0.48550895,-0.017354827,0.5084155
0.28909838,0.06195809,-0.37492493,0.18076406,-0.14202006,-0.044658884,-0.22289783,0.2507816
0.07776479,-0.21701112,-0.25683314,0.083680324,0.20899,0.055752892,0.19433938,-0.14775585
0.08175539,0.017090732,-0.14758365,-0.021911897,-0.07767393,-0.13055138,-0.11173809,-0.46620312
-0.034475613,0.24221799,-0.49442455,0.25321007,0.22251761,0.19907245,-0.25217298,-0.22870986
-0.015337524,0.0607028,-0.07858164,0.013606105,-0.37619743,0.10561377,-0.098838784,-0.048491593
0.0447279,-0.14209992,0.14721833,-0.12344658,-0.09750933,0.04302364,-0.03238202,0.067255974
0.21286494,-0.20710348,-0.08295988,0.21148989,-0.0065932763,-0.07420232,-0.13399415,0.23113061
0.19815016,0.010990397,-0.15059571,-0.28390005,-0.15088426,-0.112181045,0.11488139,-0.18225391
0.217938,0.22582772,0.16029683,-0.07267029,0.12126953,-0.04178969,-0.07216456,0.3218049
-0.07724996,-0.10107914,0.12628613,-0.13411726,0.15622954,0.07641161,-0.08858637,0.0795206
-0.009175441,0.059128124,0.2857664,0.17927743,-0.52336735,-0.5448311,0.013588736,-0.02632026
-0.039586965,-0.05240145,-0.26508284,-0.1672212,0.022155542,-0.22704826,-0.0020510913,-0.23214982
0.14427733,0.21356472,0.1941373,-0.06098759,0.18876535,-0.07617003,0.19056319,0.122858785
-0.17501497,-0.019177895,-0.109651394,-0.05209056,-0.07204985,0.005840365,0.1057835,-0.28013965
0.1560154,-0.062719144,-0.2593917,0.22820404,0.52206606,-0.12973417,-0.28782398,0.1420394
0.020487422,0.13617289,0.19712994,-0.03121108,-0.008557051,-0.014720355,0.06014243,0.031396735
0.19222508,0.12753111,0.2829262,-0.16666326,-0.38901418,-0.38431558,0.44650945,-0.033790343
0.054106332,0.00084570557,0.098310426,0.11651529,0.07628108,0.28698945,-0.029340604,-0.047835454
-0.06773276,0.03399794,-0.16612633,0.13153736,0.12792097,0.042287715,-0.0976009,0.15076263
-0.15710638,0.09344503,-0.09876787,0.09133253,-0.15973286,-0.11073413,0.05684038,-0.04426938
-0.26533586,-0.10306277,-0.02845084,-0.5164665,-0.15480609,-0.17107964,0.06279369,-0.18405217
-0.24327253,-0.028835949,0.10360321,-0.48873955,0.18280323,-0.13667925,-0.029690133,0.12799332
-0.07350403,0.08267673,-0.36398497,-0.16456677,0.11285684,0.052471638,-0.038299028,0.2363496
-0.23668878,0.15630262,-0.2311206,0.2898915,0.13568093,-0.13720354,-0.16597298,0.033745054
-0.007117123,0.28470588,0.1785682,-0.15198924,0.0014114594,0.14797622,-0.0063728793,-0.024317315
-0.088878214,-0.19248752,-0.09767891,0.094374105,-0.5231374,0.47210288,0.38337466,0.98289394
-0.07546408,-0.07734738,0.04617884,0.0859009,0.000452966,-0.048651528,0.07932533,-0.07030491
0.24999751,-0.14139508,-0.06555079,0.24380688,0.17167342,0.11308919,0.14444873,-0.070793755
0.15217872,-0.16081014,-0.15604374,-0.22767252,-0.028628198,-0.03289948,-0.11840282,-0.24994084
-0.027536623,-0.071078464,0.18774311,0.1758026,-0.07554194,-0.25536156,-0.20751728,0.26038006
-0.26634136,-0.044027712,0.39635196,0.093705714,0.05569087,0.09941111,-0.16805314,0.21376655
-0.32557598,-0.08202293,-0.022290243,0.22183335,0.21883604,-0.011067429,-0.06023101,-0.23325475
-0.01694472,0.028248755,0.030565249,0.1388581,-0.02477689,-0.020679338,-0.038593993,-0.4774693
0.0011042858,-0.20528895,-0.038445607,0.37430915,0.26572546,-0.25454307,-0.016635537,0.16822243
0.012003599,-0.023961604,0.2620737,-0.17971416,0.34002128,-0.06775768,0.14226037,0.26720896
0.41280496,0.00042670468,-0.06692091,-0.2830058,0.020242428,0.057831444,0.2557821,0.057546645
-0.07088387,-0.20933117,-0.09613766,0.29053232,0.014007332,0.17094675,-0.07946016,-0.072372206
-0.046685744,0.04561312,0.067288846,0.11552028,-0.19764276,-0.000392073,0.2029654,-0.14981565
-0.3429606,-0.05372185,-0.1322085,0.15556647,-0.32516596,0.14698642,0.28752393,-0.071007244
0.049390815,0.17714186,-0.16782877,0.23567666,-0.16887566,-0.09525626,-0.27193615,0.012566596
0.03643531,-0.083039075,-0.33577913,-0.14790596,0.14444175,-0.05056983,0.07963965,0.061198194
0.38306388,0.010053368,0.066760205,-0.15533553,0.17838998,0.033276282,-0.10087885,-0.07488953
-0.023595689,0.13945208,0.019656647,0.14820513,-0.049554743,0.17094491,0.1505661,0.005571592
-0.1493514,0.19939962,0.07468029,-0.2681292,0.030790651,-0.069926046,0.21191742,0.09757309
0.06334055,-0.38596085,0.07074036,-0.26448008,0.14414056,0.3604772,0.10262019,0.22573698
0.21098599,0.08629181,0.17834263,0.10394335,0.050998554,-0.055833533,0.086052164,-0.07470015
0.20938653,-0.05764882,-0.12544659,0.090866424,0.062325038,0.19306383,-0.20811677,0.10455547
-0.23733303,0.1743569,-0.23234425,0.061235633,-0.19657367,-0.13050584,0.12956047,0.114071816
0.10637788,0.18242979,0.18027993,-0.41835988,0.1966511,-0.16825442,0.51732445,0.09844327
0.33585924,0.02823488,-0.113068156,0.0730912,0.036086354,-0.10260527,-0.07431479,0.23826964
-0.40981126,-0.21529734,-0.015493028,0.006313432,0.16020311,0.10977289,0.23980676,0.0924201
-0.07581069,-0.15268236,0.114204265,-0.10368495,0.11823058,0.07372588,0.23507792,-0.2998936
0.013593988,0.11465319,-0.18303233,-0.052905113,0.09403352,-0.10856846,-0.20048948,0.120074585
-0.019290525,-0.0072828378,-0.08643335,0.046655595,-0.10732666,0.057743073,0.45680475,-0.047100827
-0.16620386,-0.040783115,0.2788431,0.6984676,-0.14917485,0.3415678,0.22044693,0.9780615
0.0056830132,0.09058344,0.39800307,0.3630458,-0.42101905,1.2206328,-0.37312302,0.107437804
-0.24159265,0.0049531725,-0.019056818,0.08791311,0.056833856,-0.58472204,0.0548079,-0.3059056
0.055029985,-0.056256883,0.14431526,-0.07540569,-0.16420637,-0.11037884,0.052390855,-0.13983648
0.3468627,-0.09382193,-0.26718342,0.2267902,-0.12952724,-0.30254602,-0.6883544,-0.091547474
-0.05548058,0.19785792,0.34014538,-0.30998573,-0.12408975,-0.30860728,0.18090713,0.03764123
0.056088697,-0.37664214,0.16912465,0.36053565,-0.10972426,0.15914544,0.31657353,0.05086853
-0.097053744,-0.1978264,0.1469528,0.44591483,-0.06839442,0.09277799,-0.072095454,0.17754015
-0.12887882,0.11077927,-0.11621754,-0.23668411,0.05894375,-0.022702092,0.04487594,0.18532278
-0.046167,-0.025852643,-0.21138015,0.2270513,0.30885422,0.078364834,-0.17403801,0.25021616
0.069587834,0.0036370864,-0.2636869,0.26684183,0.017566154,0.036976106,-0.1336172,0.545714
-0.18638207,-0.19455098,-0.00022417284,-0.036547612,-0.061351813,0.24374627,0.43450794,-0.11829233
0.25760394,0.3630084,-0.17886743,-0.26946166,-0.36059135,-0.13152196,0.22703563,0.05905215
-0.17680971,0.34688255,-0.44826475,-0.52649564,-0.1389766,0.74208295,-0.4673016,-0.14325678
-0.48510477,-0.27586803,-0.1660664,0.021457618,-0.20097172,-0.37531114,0.46320334,-0.44568673
0.20747717,-0.22403307,0.18952309,0.076996244,0.047773313,-0.06661249,0.09954102,-0.21935731
-0.6477603,-0.4092161,0.12232347,-0.5625076,-0.043879155,-0.10101729,0.09320319,-0.53537554
0.048906066,-0.18188359,0.032693192,-0.18026161,-0.023524197,0.2108886,0.038362525,-0.022272158
-0.061353255,0.46256772,0.15218504,0.02998701,0.4397822,0.11532548,-0.5267597,0.45748353
0.059528973,0.36349076,0.31205767,0.2876359,-0.5150984,-0.3104484,-0.12930933,-0.03816766
0.0070204893,0.029658042,-0.17068964,-0.0014098397,-0.02260016,-0.0032654798,0.29496175,0.053657223
0.43649462,-0.51846987,0.13658161,-0.24325515,-0.35842088,0.0010206898,0.314068,0.07192238
-0.38492504,-0.26695412,0.05859685,0.17128645,0.18511245,0.07431483,-0.07434721,-0.09557904
0.121140264,0.052986957,-0.0059810495,-0.024453875,0.03656911,0.065714955,-0.26982796,-0.06262356
-0.07273613,0.17416513,0.06896474,0.115568966,0.019609736,0.0017482368,-0.10675848,0.27581787
-0.20703663,0.1983497,0.06556677,-0.07558023,-0.067006335,0.061299346,-0.0534314,-0.0013967475
-0.022015072,-0.0704552,0.028950827,-0.07978773,-0.22427438,-0.11528091,-0.19305938,0.09912621
-0.10038615,0.31376448,0.33332455,0.12384628,-0.19339016,0.0903487,-0.098124154,-0.1589909
-0.40859264,0.332556,0.5463352,-0.26352796,0.120025665,-0.11347834,0.1676134,-0.30579406
0.063402556,-0.07643479,-0.03267806,0.03755512,0.04240357,-0.06311847,0.0650525,-0.04788654
-0.18517354,-0.13208282,-0.23716858,0.13188463,0.4211704,-0.01209782,0.059643682,-0.2682542
0.6579672,-0.54311746,0.24706538,-0.4021179,0.5512514,0.03843609,-0.17150845,-0.40665895
0.04160397,-0.2269412,0.30927023,-0.006684336,0.029717568,0.3218505,-0.13560629,0.07710282
-0.12312327,-0.3598144,0.08668974,0.14783448,-0.24988087,-0.009499065,-0.07190716,0.29108065
0.05664701,0.09639186,-0.22700885,-0.09353492,0.13053733,-0.19407362,-0.078721024,0.09235141
-0.46981743,-0.12296271,0.19883938,-0.41246006,0.11375558,0.47041255,0.31533888,-0.16740765
0.25172466,0.7498486,0.104487434,0.14936398,-0.26329362,0.30969456,0.4275473,0.5846226
0.1569142,-0.03828025,0.009084399,-0.117644854,-0.15815012,-0.02995927,0.21783955,0.04610658
-0.09233565,0.15653454,-0.14014818,-0.12566383,0.16866247,-0.23568562,0.212289,-0.40194142
-0.14745948,-0.04562574,-0.0044963304,0.08645897,-0.0035067224,-0.2538184,-0.1423401,0.2406331
-0.02946833,0.061482765,-0.19584589,0.04565638,0.08069065,0.048636217,-0.17365183,0.08284077
-0.41509503,-0.12535158,0.05975132,0.043417457,-0.08172229,0.55016416,-0.34197256,0.14814374
0.28244823,-0.29480118,-0.17164274,-0.34264573,-0.022029104,0.14047778,0.18648005,0.21025316
-0.09623009,0.096591406,0.2777287,-0.04422977,0.11362068,0.117930375,-0.09227466,-0.06758097
-0.52360076,0.02051227,0.01582477,-0.101724625,0.35843784,-0.11266558,0.1223586,-0.13606365
-0.16883542,0.107798845,-0.12961434,0.2424306,-0.12322348,0.17906635,0.079477645,0.026885984
-0.082892105,-0.0742331,0.089625716,-0.04900711,-0.27357006,-0.1651206,0.05350446,-0.30779633
0.11496016,-0.1443118,0.08697561,-0.10279696,0.009402364,0.08911769,0.10827408,-0.020851357
0.027108721,0.10052766,-0.11595766,-0.08860687,-0.13236684,-0.19475104,0.23557846,-0.11799912
0.09491986,0.03761392,-0.30590898,0.090427496,0.20428884,0.00885169,0.002486819,-0.0779699
0.12658045,-0.5268346,0.06372675,0.22615519,0.34271857,-0.092358895,0.05692577,0.006076146
-0.1759932,-0.17363796,0.18438312,0.058511425,0.05947504,-0.01765469,0.34744236,0.17689154
-0.054250196,-0.09639274,0.07977783,0.29840535,0.022273833,0.13166992,0.36830327,0.25985575
-0.23404153,-0.43133062,0.42167643,0.36287194,-0.18487413,-0.34770954,-0.056706905,0.26141024
-0.113433115,0.20466603,-0.12787683,0.12283897,0.017793208,0.1813316,-0.10119844,0.17412113
0.31604382,0.22089109,0.43506807,-0.19234784,0.28458962,-0.1248081,-0.40866372,-0.19629234
0.30815208,-0.22719394,0.0582912,-0.07758545,-0.06111345,0.18699981,0.2834801,-0.040609855
0.1461087,0.12580858,-0.12323511,-0.13652132,-0.05291986,0.082977004,0.20041798,-0.20036799
-0.12363774,-0.18744056,0.18858652,-0.099049315,0.0021629217,0.14777786,0.21531168,0.15438832
-0.19753475,-0.30292678,0.16883887,-0.17747436,-0.27035806,0.27338588,-0.1763727,-0.06502537
-0.13066134,0.1634409,0.007289573,-0.06369146,-0.102728814,0.062577546,0.06435148,0.12952474
-0.095241815,-0.091699705,-0.0037674804,0.030067751,-0.2763554,-0.2662234,0.1743948,0.14621295
0.48978022,-0.04764465,0.09948196,-0.18602054,-0.24838582,0.039150883,-0.22862597,-0.52625144
0.088890575,-0.14770938,0.17664096,-0.0059023034,-0.37244454,-0.22549623,-0.24203497,-0.27346975
-0.3278499,0.15298754,0.040072832,-0.030407198,-0.3624127,0.014153578,0.51329404,0.0120685445
-0.21196243,0.02064915,0.23822726,0.002195714,-0.07619291,0.029074738,0.15514766,-0.019556334
-0.0022654703,0.00886673,0.049138136,0.09803072,-0.04098737,0.17485161,-0.05321889,0.5331919
-0.22238252,-0.12723675,0.04460259,-0.09834828,0.094453864,-0.044060115,0.22907408,0.047590457
0.11003365,-0.13495494,0.13014938,0.1544189,-0.01176506,-0.05845226,-0.08388135,0.014321957
-0.025963882,0.28524345,0.19493008,-0.583296,0.12042033,0.4286846,0.3227666,-0.026998166
-0.17587326,0.018949024,-0.067061655,0.100771345,0.35459575,0.034820158,0.2146341,0.017789852
-0.15011631,0.10889923,0.041197576,-0.0053962637,0.089587785,0.12456534,-0.03234989,0.26869997
0.15732928,-0.07831175,0.023319244,-0.004872561,0.08973792,0.004055502,-0.17539373,0.018931903
0.15168378,-0.14466308,-0.03962869,0.26901242,0.039564297,-0.10900173,-0.0710674,0.023653274
-0.062944554,0.07835446,0.05439421,-0.0065780375,-0.17923424,-0.07525502,-0.34280378,-0.008781786
0.1502758,-0.12218838,-0.06567583,-0.017159335,0.0052329064,-0.12789322,-0.2210808,-0.10335416
-0.19413221,-1.2218872,0.3491134,-0.051899422,-0.06349703,-0.09322436,1.0579754,-0.39362353
0.23669413,0.00038492004,0.044855345,-0.023984963,0.20488112,-0.20374088,0.08329607,-0.24104366
0.19239917,-0.27415544,0.155554,-0.06694648,-0.03851454,-0.37809876,0.41606793,-0.06810952
-0.02046144,0.31561315,0.10278835,-0.1110183,-0.100390226,0.005998252,0.01741811,0.10901874
-0.61008817,0.32202417,-0.57287,-0.4324914,-0.29904467,0.2758002,0.6540628,-0.09022817
0.16657041,-0.17771098,0.05260018,-0.012661049,-0.008223826,-0.01397709,-0.016749764,-0.07779274
0.30659646,-0.4037665,0.24846013,0.10540516,-0.25725693,0.24754304,0.018779974,0.14323196
-0.2835515,-0.37335742,0.08954816,0.14516744,-0.11967174,0.046272248,-0.018016014,0.061112825
0.0074463505,0.14705643,-0.070866495,0.20984957,-0.24818139,0.2830631,0.29576084,0.06563187
0.31610513,-0.258876,-0.059382852,0.059074126,-0.10702487,0.10418587,0.32928637,0.44278678
0.025422126,0.4324437,0.4717441,-0.10288599,0.11370093,0.27366957,0.30305997,-0.36934808
-0.055837076,0.23155788,-0.22310305,-0.010363002,-0.21695045,-0.068293095,0.003792961,0.15438113
0.05833371,0.19370821,0.0066798674,0.3981567,-0.1534304,-0.060584392,0.08990856,0.22109933
0.09559896,0.043214753,-0.29687163,0.08779428,0.17414808,-0.25506452,-0.124255545,-0.20305899
-0.24539107,0.40538836,0.21404532,-0.21742314,-0.22690606,-0.06390375,-0.38647753,0.57130075
-0.044872392,0.10876103,0.06601937,0.12451759,0.11477621,-0.22921741,-0.058079768,0.13454907
-0.039753594,0.07893528,0.15977192,0.03366612,0.10708492,0.037356675,0.19790451,0.024235923
0.35556796,0.1506819,-0.0995189,0.0669542,0.22517732,0.058024403,0.102254525,0.19702421
0.014061983,-0.19976202,0.12754945,-0.175017,-0.34839502,0.0052519576,0.04965907,-0.08409771
0.07449379,-0.1515144,0.040022317,-0.2957501,-0.020117203,0.28536165,0.10681066,-0.012272721
-0.14429684,-0.3492128,0.21128193,0.14288399,0.035099637,-0.03551947,0.06479604,0.09527446
0.15449153,0.10953566,0.13838251,-0.14732711,0.09652338,0.40463033,0.41944742,-0.09254285
-0.51027507,-0.15631808,0.06773225,0.05259498,0.21417564,0.15165535,-0.6264192,-0.31417513
-0.23080538,-0.0339964,0.17256537,-0.045035984,-0.2577888,-0.23022744,0.43861514,-0.29515833
0.02856992,-0.16717951,0.07556839,0.17750792,0.33113608,0.3451266,0.6095366,0.0038355794
-0.17133972,0.022160085,0.25475731,0.32688704,-0.23160642,0.12446666,0.020797426,-0.09350619
-0.04100694,0.32113788,0.2340005,0.03485587,-0.005354537,-0.19418505,-0.018675432,-0.01873707
0.03793894,0.18102825,0.013909395,0.104335345,0.0777621,0.13447048,-0.124427035,-0.028567556
0.44194642,-0.1543553,0.5786964,-0.006144405,0.18368125,-0.11286107,0.562576,0.8181623
0.3622014,0.034253493,-0.03555111,-0.28091237,0.12916666,0.2675137,-0.017400201,0.35272905
0.26742232,0.23767869,0.6372557,0.011867844,-0.33091968,-0.18959813,0.8237203,0.23619878
-0.22082013,-0.01092548,0.0071485075,0.109493256,-0.0049833427,-0.31372818,-0.029339485,-0.33154815
-0.007739148,0.23635827,-0.42594033,0.54829586,0.20302442,0.18083961,0.29870355,0.19405207
0.18540944,0.51257366,0.116564974,0.11084661,0.14669904,0.18909296,-0.10320799,-0.0779079
0.10126711,0.07186613,-0.14256026,-0.029859351,-0.20023406,-0.16985935,-0.2754841,-0.1642285
-0.060941424,0.17389256,0.14373821,-0.16245787,0.18624009,-0.19095103,-0.31945765,0.19172633
-0.09975501,-0.15529406,0.11101668,0.16722387,-0.14238259,0.068156034,0.027122868,0.053724628
-0.05759909,-0.12616046,-0.1421175,-0.26856786,-0.044642963,0.0074830805,-0.19289508,0.054821484
-0.12726207,-0.1029258,0.0982031,-0.03416407,0.08099098,-0.0636987,0.22049865,0.0052311057
-0.08152549,-0.091703914,0.9459811,-0.18943445,0.19628975,-0.4599695,0.19470637,0.11977019
-0.17614864,0.12999886,-0.091208756,-0.21058437,-0.060864076,-0.21488962,0.032689717,0.1516488
-0.13434088,0.035437785,0.035027724,-0.03959502,0.08481475,0.18999155,-0.12896855,-0.03129939
-0.1915552,0.08343562,0.12555139,-0.14877057,0.006770383,0.040364034,0.24074452,0.15359397
0.06690391,0.09345154,0.18833664,0.31870127,0.14744727,0.020266408,0.40516478,0.0037680946
0.026370827,0.14499572,-0.22114931,-0.09738357,0.34949285,0.14729224,-0.012617524,-0.19039367
0.100981824,-0.17343354,0.016995773,-0.08474752,-0.09009558,0.18383153,0.01691031,-0.017879263
0.0029589538,-0.3700861,-0.21989064,-0.020469382,-0.01685252,0.026602676,-0.027637862,0.12384697
0.3036592,0.105470106,0.16844842,-0.23155743,-0.29225758,-0.02158296,-0.35128695,-0.21337898
0.16425128,0.15178405,-0.44668758,0.1080272,-0.04477419,0.27314276,-0.2575055,0.026815783
0.02508012,0.17226776,-0.69471794,0.12077284,0.12972477,-0.7007975,0.29648674,0.120522335
0.0039107213,0.0470805,-0.024481704,-0.24822466,-0.09607788,-0.19870305,-0.15668641,0.013055157
-0.044828348,0.13425629,0.011119036,0.19496062,0.16462256,0.00026643483,0.0059865103,0.020176
0.18773705,0.34189966,-0.44250333,-0.96993273,1.0595902,0.18952057,0.5440565,-0.0119701335
-0.124750756,-0.056995526,0.08132404,-0.051039092,-0.19196737,0.019482303,-0.4174515,0.14568506
0.1321007,-0.13983116,0.007514172,0.33714905,-0.043302212,-0.0029210404,-0.013690567,-0.1778261
-0.042110413,-0.26116064,0.50882083,0.09700308,0.26734042,-0.09270088,0.036634933,-0.17195734
-0.030308368,-0.06115905,-0.097617865,0.014845954,-0.04462743,-0.24247998,0.02632752,0.005878705
0.22085857,0.0047688223,0.13981459,-0.18809803,0.111800864,-0.15586022,-0.15583603,0.13242106
-0.12651837,-0.4257862,-0.13647781,-0.036356073,0.111040406,-0.26043898,0.07894669,0.049483586
0.33196402,-0.089609675,0.004635367,0.2266257,0.06801778,0.25507036,-0.16889398,0.021993535
-0.0657111,-0.2637319,-0.105759196,-0.1566068,-0.18747918,0.15606721,0.2766377,-0.13191648
-0.3600397,0.23100911,0.13524081,-0.22239374,-0.37590623,0.1301761,-0.1476777,0.011239247
0.041287012,0.08247231,-0.018139899,-0.010950779,-0.055320986,0.11578006,0.08665291,-0.04384804
-0.0071807816,-0.15017042,-0.07391591,0.06749077,0.054169595,0.07830349,0.1887256,0.025556758
-0.49848258,-0.6729264,-0.79635674,-0.3282441,-0.1872262,0.09936329,0.32204333,0.38214418
0.24241258,0.12684505,0.16594838,-0.16710685,-0.033319764,0.22682494,0.10944931,-0.30367142
0.16414598,0.01673092,-0.045248896,0.17680258,0.061359487,0.1735001,0.17857815,-0.017395306
0.2306378,-0.05450832,-0.09575852,-0.2649251,-0.1750206,-0.29192644,0.15581253,0.06685921
-0.28055295,0.10451544,-0.1019878,0.035384577,-0.16565816,-0.09619168,0.20322242,0.27992314
-0.16581656,-0.043417845,0.0500355,-0.0011196535,0.27961236,0.009496072,0.24228431,-0.11030561
-0.23963882,0.008323837,0.28110954,0.27645877,0.75822866,-0.17411244,0.09164203,-0.001077088
-0.31775582,0.17126615,0.18666911,-0.18999559,0.35932514,0.24728155,0.056265365,0.18487144
0.022927206,0.06697109,0.019646544,0.14200012,0.010559176,-0.12805879,-0.22502008,-0.22188956
-0.44113076,-0.45303556,0.07687792,-0.19308545,-0.35888863,-0.008964605,0.086580254,0.38494623
0.023028456,0.025117926,0.15439005,-0.2605406,-0.073112145,-0.4401619,0.3371847,0.2319862
0.15724479,-0.024878046,0.030106446,-0.23223647,0.01513261,0.16686292,0.28055224,0.20007981
-0.11373151,-0.0015846285,0.026610222,-0.0094286725,0.020344786,0.05318616,0.41492152,-0.30153123
-0.08312985,0.025330337,-0.04966035,0.2823142,-0.21614188,-0.24552129,0.11059471,-0.028862782
0.36665854,-0.12958902,-0.027949985,0.03452697,-0.011389582,0.1001579,0.10306544,0.13186157
-0.06932546,-0.020482456,-0.1076274,0.22799122,-0.08031901,0.19605832,-0.100134306,0.023747168
-0.14215155,0.024763022,0.06709263,0.30438098,0.032214757,0.20140867,0.21124235,-0.19305688
0.11452773,-0.017966336,0.23407885,-0.018913927,0.19123149,0.30836,-0.20462944,0.21691097
-0.08335921,-0.2578717,-0.44578224,-0.07423567,0.09436216,-0.07834964,0.3626805,0.107971124
-0.08511381,0.51340276,-0.1656088,0.23369984,0.20964429,0.10717554,-0.20713937,-0.16989478
0.26799324,-0.14465408,-0.09360832,0.1561408,-0.4807349,0.10781666,0.18711378,0.026180256
0.069443665,-0.22484668,-0.054406844,0.21507932,0.16320685,0.025426881,0.028209284,-0.018727304
0.00953994,0.26131517,-0.053858936,0.4176532,-0.25253868,-0.4062783,-0.4621741,-0.20091543
0.10723546,0.24327318,0.11154254,0.41806358,-0.16554444,-0.11464259,-0.20478092,0.095692836
-0.30456296,0.731326,0.00042519218,0.46357575,0.06602407,-0.4164412,-0.44803867,0.4839595
0.15314357,0.2691227,0.019782545,-0.13076116,0.07057858,0.27155384,-0.083164945,0.2228881
-0.5620452,-0.062316917,0.21451275,-0.21732387,0.27755377,-0.056310963,-0.47884926,0.20604168
0.118178114,0.22602202,0.47459748,0.1597261,0.05285165,0.04146328,0.64867395,-0.12536973
0.17811777,-0.21753463,0.24005523,0.3971237,-0.100843266,0.81606007,-0.026609583,-0.031639196
0.030722655,0.028857667,-0.017939167,0.15014802,-0.23015893,-0.17188297,0.015734835,-0.24889648
0.116612606,0.26879516,0.11429412,-0.093489334,-0.23688872,-0.15321626,0.027103739,-0.18509305
-0.1379836,0.17594679,-0.007123302,0.06593407,0.1686142,0.09842575,0.10304497,0.21491216
0.16939993,0.0846005,-0.010806253,-0.082369484,0.14194311,-0.033275552,0.030062765,0.037192024
0.26785874,0.1485729,0.3561212,-0.5720008,-0.06675034,0.37536496,-0.20483643,-0.3206587
-0.14393733,0.103796154,-0.2448058,0.08983954,0.037018202,-0.16733423,-0.1536571,0.08861534
0.0661779,0.01356237,0.07167952,-0.0061659613,-0.12353697,0.1409152,-0.1632116,-0.07274979
-0.013975199,-0.2953145,0.21536195,0.35118648,0.010467319,0.2489733,-0.26349658,-0.5636534
0.048064455,-0.0009914903,-0.106614634,0.06418734,-0.1876004,0.23805454,0.1445111,0.031765588
0.12681901,-0.17966187,-0.052084427,-0.23038378,0.010971152,-0.23590878,0.1445509,0.33975598
-0.21728878,-0.103100926,0.27903092,0.10603278,-0.40896943,0.102582686,-0.11615863,0.04169315
0.07085886,-0.28413516,-0.38169894,-0.16216518,-0.05494323,-0.22692668,0.24032398,-0.062487345
-0.24456097,-0.009783743,-0.038776193,0.09190847,0.011320714,-0.13452116,0.045638025,0.2049263
0.32904693,0.09529807,0.11240255,-0.009029292,0.17643756,-0.20994297,-0.12812261,-0.23396978
0.012670468,-0.10556278,0.041519802,-0.0042794026,-0.25900713,0.07219324,-0.09575417,0.19761595
-0.20543984,0.31024346,-0.09693138,0.21595044,0.23307532,0.040108282,-0.13490537,0.023645317
-0.245504,-0.043608893,0.05279211,-0.33962852,0.054706946,-0.024639742,-0.14569464,0.17147619
0.10220948,-0.22063069,0.037966304,-0.114591435,-0.09917718,-0.35045034,-0.49916902,0.13334136
-0.04345852,0.14332516,-0.041964654,0.046268765,-0.028546184,0.028996695,0.19209364,-0.11988597
0.028999124,0.61730194,-0.12740831,-0.12446398,-0.14432639,-0.22495544,-0.45609677,0.10257556
-0.17023517,0.058338694,-0.22368026,-0.23848063,0.47601125,-0.25255585,0.061415706,0.12645178
-0.08436236,0.10617048,-0.17609353,-0.08264434,-0.09041849,-0.12727302,-0.23882319,0.14973563
0.15946792,-0.34975863,0.23175181,-0.11758713,0.13462888,0.10930734,-0.07045544,0.042195205
0.011631808,0.18433157,-0.5004705,-0.046998996,-0.14918882,0.11338736,-0.1391335,-0.026724359
0.09842173,0.41179597,-0.23082884,0.19004421,0.22652996,-0.006374942,0.28406122,-0.02381395
-0.071679644,0.25602943,0.33882096,0.281953,0.16345158,0.13395213,-0.22174148,-0.62472093
0.05981749,0.13075891,-0.23260748,-0.016280657,0.04246608,-0.10360766,0.037729967,-0.07366202
-0.024823172,-0.045795564,-0.23223208,0.008375507,-0.16581167,0.020593312,0.16545531,0.005669611
-0.04730059,-0.21662351,-0.10423192,0.028255714,-0.25497708,0.20712468,-0.3522538,-0.081640884
0.17245202,-0.017773284,-0.035324268,0.21439877,-0.28973857,-0.04864416,-0.22398078,-0.11393864
-0.06507164,-0.07873545,-0.023126202,-0.18048418,0.16763309,-0.040257506,-0.32457253,-0.13280758
0.22681396,0.14532292,-0.34270808,0.01500059,-0.088420935,-0.03777503,0.21233423,0.30162564
0.24199565,0.1331466,0.056348138,0.2493757,0.3725058,-0.0013002793,-0.13767482,-0.11827685
0.06777185,-0.08614468,-0.112611964,-0.012381492,-0.059871078,-0.087542675,-0.59871906,-0.30111033
-0.13388456,0.014713477,-0.21371703,0.0019163657,-0.0011099726,-0.043359477,0.0053661284,-0.15717566
-0.1717742,0.12775952,0.00084472355,-0.2143011,0.097868465,-0.3268612,0.14062151,0.30715045
-0.035102054,-0.1264454,-0.21104662,0.14028758,0.07395043,0.0737197,0.1271876,0.31042823
-0.2548402,0.04671656,-0.06858732,0.17480476,-0.2873725,0.08632129,-0.0046186224,0.12758271
-0.019690746,0.10413451,0.13233699,0.103425436,-0.23946133,-0.036737118,0.009044497,-0.122323066
0.0034423093,-0.7739566,0.12037328,0.45634082,0.02005072,0.2857512,-0.44076136,-0.6590859
-0.11865673,-0.16698124,0.042044025,-0.1228477,-0.0038547604,0.00080251927,0.0134446025,0.032138612
0.09983226,0.13952993,0.26257828,0.2859495,-0.16310734,-0.07713838,-0.028852712,0.0628394
0.19356376,0.049584925,-0.04121579,0.08872691,-0.33911288,-0.15386741,0.18736589,0.09117047
